Date,Airline,Flight,From,To,Dep Terminal,Dep Gate,Arr Terminal,Arr Gate,Canceled,Diverted To,Gate Departure (Scheduled),Gate Departure (Actual),Take off (Scheduled),Take off (Actual),Landing (Scheduled),Landing (Actual),Gate Arrival (Scheduled),Gate Arrival (Actual),Aircraft Type Name,Tail Number,PNR,Seat,Seat Type,Cabin Class,Flight Reason,Notes,Flight Flighty ID,Airline Flighty ID,Departure Airport Flighty ID,Arrival Airport Flighty ID,Diverted To Airport Flighty ID,Aircraft Type Flighty ID
2023-06-12,UAL,1142,ORD,SMF,2,E7,A,A14,false,,2023-06-12T20:10,2023-06-12T20:11,,,,,2023-06-12T22:41,2023-06-12T22:24,Boeing 737 MAX 9,,,,,,,,117bf4ec-841c-4a39-95d5-3e5f44647fd1,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,8d225b5f-dd0b-4d8f-ab0a-8aff0c6a0eaf,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-06-13,UAL,2130,SMF,DEN,A,A17,,A15,false,,2023-06-13T13:16,2023-06-13T13:12,,,,,2023-06-13T16:40,2023-06-13T16:31,Boeing 737 MAX 9,,,,,,,,f691d41e-a89b-4130-b7d1-34f96f079ffe,b57b4c86-4724-48f1-80be-d7de4036004a,8d225b5f-dd0b-4d8f-ab0a-8aff0c6a0eaf,d00b5728-0678-4689-b660-fe9e583203dc,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-06-13,UAL,1159,DEN,BOI,,A16,,B11,false,,2023-06-13T19:12,2023-06-13T19:19,,,,,2023-06-13T21:10,2023-06-13T21:17,Boeing 737-800,,,,,,,,bdddcb78-d649-4691-a2c5-9181ea120849,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,e56a620d-e1e8-430a-a749-876e01962328,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-06-14,UAL,1101,BOI,DEN,Main,B11,Main,A16,false,,2023-06-14T17:30,2023-06-14T17:20,,,,,2023-06-14T19:23,2023-06-14T19:31,Boeing 737-800,,,,,,,,e704b659-89d9-4cdd-8f9e-9d8c57f82d2e,b57b4c86-4724-48f1-80be-d7de4036004a,e56a620d-e1e8-430a-a749-876e01962328,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-06-14,UAL,512,DEN,LAX,Main,B42,7,71B,false,,2023-06-14T21:05,2023-06-14T21:21,,,,,2023-06-14T22:34,2023-06-14T22:31,Boeing 757-300,,,,,,,,886f6a5b-9c2f-48ce-8f30-f34f0f4f65f8,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,25b8d712-9888-423f-868d-b25f1d184aaf,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2023-06-14,UAL,2339,LAX,ORD,7,71B,1,C18,false,,2023-06-14T23:56,2023-06-15T00:00,,,,,2023-06-15T06:00,2023-06-15T06:02,Boeing 757-300,,,,,,,,5a43b5da-08e3-437b-98e7-98f09d115fd3,b57b4c86-4724-48f1-80be-d7de4036004a,25b8d712-9888-423f-868d-b25f1d184aaf,a5eff314-18e7-4c87-bd38-0131882f1b8d,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2023-06-16,UAL,2218,ORD,IAD,1,B4,Main,C27,false,,2023-06-16T07:00,2023-06-16T06:57,,,,,2023-06-16T09:51,2023-06-16T09:54,Boeing 737 MAX 8,,,,,,,,cc6a4165-b655-4b26-990f-b1b9f0738699,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,519696f5-bda6-457c-ae4c-dd1cb07e20de,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-06-16,UAL,1287,IAD,PWM,Main,C25,Main,3,false,,2023-06-16T12:30,2023-06-16T12:39,,,,,2023-06-16T14:07,2023-06-16T14:19,Boeing 737-800,,,,,,,,7979b701-eff1-4b01-ac46-e34572b3ab09,b57b4c86-4724-48f1-80be-d7de4036004a,519696f5-bda6-457c-ae4c-dd1cb07e20de,a888b3a1-4d12-4362-8373-8eef9160eb21,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-06-16,UAL,1612,PWM,ORD,Main,3,1,B9,false,,2023-06-16T16:47,2023-06-16T17:39,,,,,2023-06-16T18:32,2023-06-16T19:40,Boeing 737-800,,,,,,,,71cceb4e-4bbe-497c-8655-4c908103d7cd,b57b4c86-4724-48f1-80be-d7de4036004a,a888b3a1-4d12-4362-8373-8eef9160eb21,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-06-20,UAL,791,ORD,ATL,1,B21,N,T17,false,,2023-06-20T18:28,2023-06-20T19:00,,,,,2023-06-20T21:33,2023-06-20T21:57,Airbus A319,,,,,,,,41709952-d134-46ee-a9e3-c477248ce8ec,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,6f0c1d11-cfef-4b33-b462-90379270f593,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-06-21,UAL,340,ATL,DEN,N,T18,Main,B11,false,,2023-06-21T09:00,2023-06-21T08:50,,,,,2023-06-21T10:16,2023-06-21T10:46,Airbus A320,,,,,,,,9b7ee925-dd53-4269-a78e-ec8e27dfdc7b,b57b4c86-4724-48f1-80be-d7de4036004a,6f0c1d11-cfef-4b33-b462-90379270f593,d00b5728-0678-4689-b660-fe9e583203dc,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-06-21,UAL,2312,DEN,ORD,Main,B24,1,B14,false,,2023-06-21T11:21,2023-06-21T11:45,,,,,2023-06-21T14:55,2023-06-21T15:20,Boeing 757-200,,,,,,,,199127a6-cfcb-4451-a172-0098eebe4985,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2c3a4012-9fb9-44fc-9a71-0b6cb336042e
2023-06-27,UAL,2162,ORD,SLC,1,B8,,B14,false,,2023-06-27T19:52,2023-06-27T21:47,,,,,2023-06-27T22:24,2023-06-28T00:38,Airbus A320,,,,,,,,c046e63e-48c8-4008-b27d-690ae33a8a9d,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,a9fd3eb2-255a-4372-9c86-ff4f7ee1d2c1,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-06-28,UAL,645,SEA,ORD,Main,S9,1,C10,true,,2023-06-28T23:45,,,,,,2023-06-29T05:44,,Boeing 737-900ER,,,,,,,,ee2ab3b2-2f03-4c0b-88ce-18a2c64fc003,b57b4c86-4724-48f1-80be-d7de4036004a,b3f217fd-4bc7-4806-9efe-abe9446a74df,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-06-29,UAL,2129,SLC,SFO,,B14,3,F3,false,,2023-06-29T16:47,2023-06-29T17:33,,,,,2023-06-29T17:50,2023-06-29T18:11,Airbus A319,,,,,,,,f1513e3d-447f-44cd-9410-10012837482a,b57b4c86-4724-48f1-80be-d7de4036004a,a9fd3eb2-255a-4372-9c86-ff4f7ee1d2c1,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-06-30,UAL,2242,SEA,ORD,,S9A,1,B22,false,,2023-06-30T00:40,2023-06-30T01:31,,,,,2023-06-30T06:39,2023-06-30T07:22,Airbus A320,,,,,,,,c169bb25-1f84-4839-b0b2-787d50832a88,b57b4c86-4724-48f1-80be-d7de4036004a,b3f217fd-4bc7-4806-9efe-abe9446a74df,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-07-05,UAL,660,ORD,SNA,1,B3,,10,false,,2023-07-05T09:01,2023-07-05T08:55,,,,,2023-07-05T11:25,2023-07-05T11:16,Boeing 737-700,,,,,,,,433fc885-bb59-4a3e-b191-975435679f30,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,1994cd57-1fbf-443e-b905-9eb6354ccf12,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-07-06,UAL,2408,SNA,DEN,,10,,A14,false,,2023-07-06T08:44,2023-07-06T08:39,,,,,2023-07-06T12:09,2023-07-06T11:48,Boeing 737-800,,,,,,,,d162077b-d07f-4d34-9471-567a00eb17bf,b57b4c86-4724-48f1-80be-d7de4036004a,1994cd57-1fbf-443e-b905-9eb6354ccf12,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-07-06,UAL,617,DEN,ORD,Main,B46,1,B7,false,,2023-07-06T13:36,2023-07-06T13:42,,,,,2023-07-06T17:09,2023-07-06T17:05,Boeing 737 MAX 9,,,,,,,,e369cde2-95e7-420a-b335-a0511d8d5b38,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-07-09,UAL,2173,ORD,MCO,1,B3,B,43,false,,2023-07-09T18:00,2023-07-09T18:45,,,,,2023-07-09T21:55,2023-07-09T22:30,Boeing 757-300,,,,,,,,c1a1b3a3-050d-4366-a649-c143c9283bbb,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,85570a14-2373-4bad-a7b5-b3a9a7fdce90,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2023-07-11,UAL,1828,MCO,ORD,B,43,1,C23,false,,2023-07-11T16:14,2023-07-11T16:12,,,,,2023-07-11T18:19,2023-07-11T18:24,Boeing 757-300,,,,,,,,696ce7a5-c80d-4c87-bfcf-ce42081a5f11,b57b4c86-4724-48f1-80be-d7de4036004a,85570a14-2373-4bad-a7b5-b3a9a7fdce90,a5eff314-18e7-4c87-bd38-0131882f1b8d,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2023-07-13,UAL,792,ORD,PHL,1,C23,D,D11,false,,2023-07-13T07:15,2023-07-13T07:06,,,,,2023-07-13T10:23,2023-07-13T10:06,Boeing 737-800,,,,,,,,8af4c535-b36a-4dcd-984e-b33076dfce6a,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,a0d1ae30-2637-4b7c-87bd-91e31dc37468,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-07-14,UAL,2451,PHL,ORD,D,D11,1,C21,false,,2023-07-14T08:11,2023-07-14T08:03,,,,,2023-07-14T09:33,2023-07-14T09:08,Boeing 737-900ER,,,,,,,,f2f07620-3409-4e48-aa72-c82d1cec6fbc,b57b4c86-4724-48f1-80be-d7de4036004a,a0d1ae30-2637-4b7c-87bd-91e31dc37468,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-07-19,UAL,2287,ORD,SMF,1,B5,A,16,false,,2023-07-19T09:36,2023-07-19T09:43,,,,,2023-07-19T12:11,2023-07-19T12:10,Boeing 737 MAX 9,,,,,,,,b13c0fab-3d59-4e27-a8bb-460535849286,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,8d225b5f-dd0b-4d8f-ab0a-8aff0c6a0eaf,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-07-20,UAL,2182,SMF,ORD,A,A15,2,E8,false,,2023-07-20T07:00,2023-07-20T06:51,,,,,2023-07-20T13:06,2023-07-20T12:37,Airbus A320,,,,,,,,7f3c6eb4-a79b-484c-96c1-8fb501d64f25,b57b4c86-4724-48f1-80be-d7de4036004a,8d225b5f-dd0b-4d8f-ab0a-8aff0c6a0eaf,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-07-29,UAL,531,ANC,ORD,S,B3,1,B12,false,,2023-07-29T23:18,2023-07-29T23:15,,,,,2023-07-30T08:29,2023-07-30T08:34,Boeing 737 MAX 9,,,,,,,,e260fefb-1d70-46a3-9c0a-62c411a3846b,b57b4c86-4724-48f1-80be-d7de4036004a,fcce0165-9269-480d-ae64-991e6ea807f9,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-07-31,UAL,2661,ORD,BZN,1,B5,,B4,false,,2023-07-31T09:14,2023-07-31T09:15,,,,,2023-07-31T11:36,2023-07-31T11:37,Boeing 737-900ER,,,,,,,,1b50fc14-d6ae-435e-846e-bf3c39da34fe,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,4edaaa26-65a1-416b-ae86-5baac487d8d1,,24012541-435d-4a27-af8a-4791336f1965
2023-07-31,UAL,791,BZN,ORD,,B4,2,E10,false,,2023-07-31T12:44,2023-07-31T12:42,,,,,2023-07-31T16:46,2023-07-31T16:20,Boeing 737-900ER,,,,,,,,5bf8efd9-7ab0-44a3-809d-175a152e1a9b,b57b4c86-4724-48f1-80be-d7de4036004a,4edaaa26-65a1-416b-ae86-5baac487d8d1,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-07-31,UAL,538,ORD,RIC,1,C25,Main,B3,false,,2023-07-31T18:15,2023-07-31T18:53,,,,,2023-07-31T21:23,2023-07-31T21:41,Boeing 737-800,,,,,,,,c3b005b2-295b-4c41-90ce-389be3d4337f,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,251bd012-ff1b-4fd6-aa7f-c7b9112eddad,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-08-02,UAL,2234,RIC,ORD,Main,B1,2,E6,false,,2023-08-02T06:45,2023-08-02T06:37,,,,,2023-08-02T07:58,2023-08-02T07:39,Boeing 737-900ER,,,,,,,,e97d2036-3d92-4f9a-a9c8-7320b56de4a2,b57b4c86-4724-48f1-80be-d7de4036004a,251bd012-ff1b-4fd6-aa7f-c7b9112eddad,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-08-02,UAL,2213,ORD,LGA,1,B9,B,45,false,,2023-08-02T09:45,2023-08-02T10:28,,,,,2023-08-02T13:00,2023-08-02T13:28,Boeing 737-800,,,,,,,,ff552a52-db25-4f54-8f82-9ddb76c24c6f,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,dfeb8457-3376-49f8-b542-dbeb2ec9f719,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-08-02,UAL,222,LGA,ORD,B,45,1,C17,false,,2023-08-02T14:05,2023-08-02T14:41,,,,,2023-08-02T15:44,2023-08-02T16:09,Boeing 737-800,,,,,,,,688db0c9-3a2d-4953-b9e3-9b1ffa57dcb6,b57b4c86-4724-48f1-80be-d7de4036004a,dfeb8457-3376-49f8-b542-dbeb2ec9f719,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-08-03,UAL,2041,ORD,SFO,1,C9,3,F22,false,,2023-08-03T07:07,2023-08-03T07:01,,,,,2023-08-03T09:50,2023-08-03T09:48,Boeing 757-300,,,,,,,,220b5b8d-6f19-4f9f-b1e3-9c8d17a5d41c,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2023-08-03,UAL,2462,SFO,YYC,3,F21,Main,D89,false,,2023-08-03T11:00,2023-08-03T10:58,,,,,2023-08-03T14:43,2023-08-03T14:29,Boeing 737 MAX 9,,,,,,,,fa5d8648-f71f-4105-bd30-7704852d5170,b57b4c86-4724-48f1-80be-d7de4036004a,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,36b39d54-6daa-4e19-952c-7c6e8783c00f,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-08-04,UAL,2048,YYC,ORD,Main,E94,1,C30,false,,2023-08-04T07:30,2023-08-04T07:22,,,,,2023-08-04T11:55,2023-08-04T11:32,Airbus A320,,,,,,,,ecbcb621-3a2d-43a0-a33a-a4b467688898,b57b4c86-4724-48f1-80be-d7de4036004a,36b39d54-6daa-4e19-952c-7c6e8783c00f,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-08-15,UAL,1142,ORD,SMF,1,B20,A,A13,false,,2023-08-15T20:55,2023-08-15T20:54,,,,,2023-08-15T23:26,2023-08-15T23:01,Airbus A320,,,,,,,,8b8669f7-ce8c-40d4-995b-29f2551fbb31,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,8d225b5f-dd0b-4d8f-ab0a-8aff0c6a0eaf,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-08-16,UAL,2130,SMF,DEN,A,A17,Main,B45,false,,2023-08-16T13:17,2023-08-16T13:09,,,,,2023-08-16T16:40,2023-08-16T16:40,Boeing 737 MAX 9,,,,,,,,05998851-cc76-47ff-a570-03bc75311df3,b57b4c86-4724-48f1-80be-d7de4036004a,8d225b5f-dd0b-4d8f-ab0a-8aff0c6a0eaf,d00b5728-0678-4689-b660-fe9e583203dc,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-08-16,UAL,778,DEN,BZN,Main,B12,,B3,false,,2023-08-16T19:19,2023-08-16T19:33,,,,,2023-08-16T21:06,2023-08-16T21:16,Boeing 737-800,,,,,,,,fefadf53-5fc9-4fd4-b20e-4f81fcf19a18,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,4edaaa26-65a1-416b-ae86-5baac487d8d1,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-08-17,UAL,2638,BZN,SFO,,B4,3,E8,false,,2023-08-17T15:47,2023-08-17T15:58,,,,,2023-08-17T17:17,2023-08-17T17:05,Airbus A319,,,,,,,,593408c0-0b39-4302-9490-de3783fe4ade,b57b4c86-4724-48f1-80be-d7de4036004a,4edaaa26-65a1-416b-ae86-5baac487d8d1,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-08-17,UAL,2129,SFO,SAN,3,F4,2,43,false,,2023-08-17T19:09,2023-08-17T19:23,,,,,2023-08-17T20:48,2023-08-17T20:55,Airbus A320,,,,,,,,69703820-0028-469f-880c-a29bc2011101,b57b4c86-4724-48f1-80be-d7de4036004a,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,dbeb2230-9c7b-428a-b122-a07186f48a86,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-08-17,UAL,2478,SAN,ORD,2,43,1,B7,false,,2023-08-17T22:29,2023-08-17T22:23,,,,,2023-08-18T04:31,2023-08-18T04:17,Airbus A320,,,,,,,,4de9de09-9efb-41bd-b304-04d0d714216a,b57b4c86-4724-48f1-80be-d7de4036004a,dbeb2230-9c7b-428a-b122-a07186f48a86,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-08-28,UAL,450,ORD,ANC,1,B2,S,B1,false,,2023-08-28T16:10,2023-08-28T16:02,,,,,2023-08-28T19:50,2023-08-28T19:29,Boeing 737 MAX 9,,,,,,,,c1bf8789-2285-47b7-982e-3b566209183c,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,fcce0165-9269-480d-ae64-991e6ea807f9,,8240381a-dce7-4694-a1d8-4769a0c6507a
2024-12-02,UAL,1032,ORD,SNA,1,C27,B,9,false,,2024-12-02T19:38,2024-12-02T20:02,,,,,2024-12-02T22:15,2024-12-02T22:10,Boeing 737 MAX 8,,,,,,,,197187b1-3fe1-45a2-9e8f-9399ad43f091,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,1994cd57-1fbf-443e-b905-9eb6354ccf12,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2024-12-03,UAL,543,SNA,IAH,Main,8,C,C36,false,,2024-12-03T12:13,2024-12-03T12:14,,,,,2024-12-03T17:25,2024-12-03T17:11,Boeing 737-700,,,,,,,,42a5a4e2-a1e2-4c98-82b2-6a276094a29f,b57b4c86-4724-48f1-80be-d7de4036004a,1994cd57-1fbf-443e-b905-9eb6354ccf12,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2024-12-03,UAL,313,IAH,YYZ,C,41,1,F95,false,,2024-12-03T18:27,2024-12-03T18:17,,,,,2024-12-03T22:37,2024-12-03T22:23,Boeing 737-700,,,,,,,,d7bdd5f4-decb-4f49-8886-f83f37815be1,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,54b344b9-4034-43bf-9f74-6934fe37e671,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2024-12-04,UAL,733,YYZ,IAH,1,F96,E,E1,false,,2024-12-04T15:50,2024-12-04T15:53,,,,,2024-12-04T18:40,2024-12-04T19:25,Boeing 737-700,,,,,,,,fb344934-cf62-417d-b593-ce9dc8000819,b57b4c86-4724-48f1-80be-d7de4036004a,54b344b9-4034-43bf-9f74-6934fe37e671,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,ec6b2abe-069a-4181-b632-6e9d3086a9d3
2024-12-04,UAL,321,IAH,ORD,C,C36,1,C19,false,,2024-12-04T20:06,2024-12-04T20:34,,,,,2024-12-04T22:44,2024-12-04T23:35,Airbus A321neo,,,,,,,,4039971d-0c83-48cd-9e8a-d2709f7b58ac,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2024-12-11,UAL,2414,ORD,BNA,1,B2,Main,A4,false,,2024-12-11T10:35,2024-12-11T10:30,,,,,2024-12-11T12:18,2024-12-11T11:58,Airbus A319,,,,,,,,b235a572-7414-4c5b-b123-c3e41e661611,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,812e405f-26e2-44fb-83fc-db16918270b2,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2024-12-11,UAL,1766,BNA,DEN,Main,A7,Main,B69,false,,2024-12-11T14:44,2024-12-11T15:36,,,,,2024-12-11T16:49,2024-12-11T17:36,Boeing 737-800,,,,,,,,246aa6e6-22fc-4e04-98ec-1ce4488b9d58,b57b4c86-4724-48f1-80be-d7de4036004a,812e405f-26e2-44fb-83fc-db16918270b2,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-11,UAL,1113,DEN,SLC,Main,B16,,B10,false,,2024-12-11T19:10,2024-12-11T19:09,,,,,2024-12-11T20:51,2024-12-11T20:40,Airbus A320,,,,,,,,ec6166a8-24b5-4ed6-a88f-829539d5a51e,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a9fd3eb2-255a-4372-9c86-ff4f7ee1d2c1,,dd390a1f-e92a-4411-ab72-04db16d42030
2024-12-12,UAL,1790,SLC,DEN,,B14,Main,A30,false,,2024-12-12T14:40,2024-12-12T14:40,,,,,2024-12-12T16:16,2024-12-12T16:28,Boeing 737-800,,,,,,,,41409485-63b5-448c-a04b-8af8b0e2252e,b57b4c86-4724-48f1-80be-d7de4036004a,a9fd3eb2-255a-4372-9c86-ff4f7ee1d2c1,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-12,UAL,1898,DEN,ORD,Main,B24,1,C19,false,,2024-12-12T17:50,2024-12-12T17:49,,,,,2024-12-12T21:21,2024-12-12T21:22,Boeing 757-300,,,,,,,,2c778660-8e82-4edf-b233-681858024a00,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2024-12-20,UAL,664,ORD,TPA,1,C21,,A9,false,,2024-12-20T14:15,2024-12-20T14:22,,,,,2024-12-20T18:06,2024-12-20T18:04,Boeing 737-800,,,,,,,,3dafbf4a-b155-41da-b668-c5b4a5387c60,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,af50854a-e728-4e40-885b-d8b73b69f6e8,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-20,UAL,1370,TPA,IAD,,A7,Main,D1,false,,2024-12-20T19:08,2024-12-20T19:00,,,,,2024-12-20T21:25,2024-12-20T21:17,Boeing 737-800,,,,,,,,fecad504-dba2-45b2-a957-bcc5691f62cb,b57b4c86-4724-48f1-80be-d7de4036004a,af50854a-e728-4e40-885b-d8b73b69f6e8,519696f5-bda6-457c-ae4c-dd1cb07e20de,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-20,UAL,444,IAD,BDL,Main,C25,Main,21,false,,2024-12-20T22:35,2024-12-20T22:34,,,,,2024-12-20T23:59,2024-12-20T23:52,Boeing 737-800,,,,,,,,77698647-7d0d-4f16-91d1-ff4934d7c465,b57b4c86-4724-48f1-80be-d7de4036004a,519696f5-bda6-457c-ae4c-dd1cb07e20de,82ad5ec0-c83c-42bb-91b7-f6c4e1e09e8c,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-21,UAL,6224,BDL,IAD,Main,21,Main,C18,false,,2024-12-21T14:55,2024-12-21T14:55,,,,,2024-12-21T16:28,2024-12-21T16:27,Embraer 175,,,,,,,,a55de30b-0c45-4f1a-bf02-7eaae721f62e,b57b4c86-4724-48f1-80be-d7de4036004a,82ad5ec0-c83c-42bb-91b7-f6c4e1e09e8c,519696f5-bda6-457c-ae4c-dd1cb07e20de,,36728d5b-40cd-46ec-93ba-8822376b565d
2024-12-21,UAL,2435,IAD,SMF,Main,D20,A,A13,false,,2024-12-21T17:55,2024-12-21T17:53,,,,,2024-12-21T20:59,2024-12-21T20:37,Boeing 737-800,,,,,,,,d18c561b-fafc-4562-b031-23b975518aa1,b57b4c86-4724-48f1-80be-d7de4036004a,519696f5-bda6-457c-ae4c-dd1cb07e20de,8d225b5f-dd0b-4d8f-ab0a-8aff0c6a0eaf,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-22,UAL,2419,SMF,ORD,A,A15,1,C30,false,,2024-12-22T14:13,2024-12-22T14:19,,,,,2024-12-22T20:25,2024-12-22T20:29,Airbus A320,,,,,,,,f29a8860-274b-46c7-a599-4880f90e47b8,b57b4c86-4724-48f1-80be-d7de4036004a,8d225b5f-dd0b-4d8f-ab0a-8aff0c6a0eaf,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
